№,Point_type,Category,Name_mon,Name_eng,Aimag_name_mon,Aimag_name_eng,Sum_name_mon,Sum_name_eng,Lat,Long,Description_mon,Description_eng,Photo_URL,Name_kr,Name_jp,Name_cn,Name_ru
202,2,Түүхийн дурсгалт газар,Дандар баатрын хөшөө,Dandar Hero Statue,Дорнод,Dornod,Халхгол,Khalkhgol,47.70918,118.54864,Халх гол сумын төвөөс баруун хойд зүгт 12.5 км зайтай оршино.,It is located 12.5 km northwest of the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/4bpuaacftuzici1n0wy3s/.jpg?rlkey=s4xm7yxub0wr00oahul37ij53&raw=1,단다르 영웅 동상,,丹达尔英雄雕像,Статуя героя Дандара
203,2,Түүхийн дурсгалт газар,Ерин баатрын хөшөө,90 Heroes Monument,Дорнод,Dornod,Халхгол,Khalkhgol,47.71165,118.56549,Халх гол сумын төвөөс баруун хойд зүгт 12.5 км зайтай оршино.,It is located 12.5 km northwest of the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/6to146iakl05mibly8wip/.jpg?rlkey=mayarzwhpzro3d6qf3v0zz37s&raw=1,90인 영웅 기념비,90 人の英雄の記念碑,90英雄纪念碑,Памятник 90 героям
204,3,Шашны дурсгалт газар,Их бурхант,Ikh Burkhant ,Дорнод,Dornod,Халхгол,Khalkhgol,47.87385,118.45103,Халх гол сумын төвөөс баруун хойд зүгт 118 км зайтай оршино.,It is located 118 km northwest of the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/jtnb3axgssaps5ww4yo60/.jpg?rlkey=a9i6jvl0bmdgxionnsl82n1bv&raw=1,이크 부르칸트,イク・ブルカント,伊克·布尔坎特,Их Бурхант
205,1,Байгалийн үзэсгэлэнт газар,Их газрын чулуу(Дорнод),Ikh Gazriin Chuluu(Dornod),Дорнод,Dornod,Баяндун,Bayandun,49.08071,113.13204,Баяндун сумын төвөөс баруун өмнө зүгт 53 км зайтай оршино. ,It is located 53 km southwest of the center of Bayandun soum.,https://www.dropbox.com/scl/fi/opev1oxzs763n936c5htb/.jpg?rlkey=ulb98ey8r5s24d0zy0nigzo2j&raw=1,이크 가즈린 출루우,イフ・ガズリン・チュルウ,伊赫·加兹林·楚鲁,Их Газриин Чулуу
206,1,Байгалийн үзэсгэлэнт газар,Сүмийн нуур,Sumiin Nuur Lake,Дорнод,Dornod,Гурванзагал,Gurvanzagal,49.12828,114.82616,Гурванзагал сумын төвөөс баруун урд зүгт 2.5 км зайтай оршино,It is located 2.5 km southwest of the center of Gurvanzagal soum.,https://www.dropbox.com/scl/fi/ht73u24c56lfbhjst9rrw/.jpg?rlkey=zakqq3gky7bqg440qvetepvqv&raw=1,수미인 누르 호수,スミイン・ヌール湖,苏米因努尔湖,Озеро Сумиин-Нур
207,2,Түүхийн дурсгалт газар,То вангийн хүүхдийн овоо,"The ""children's stone pile"" of To Wang",Дорнод,Dornod,Халхгол,Khalkhgol,47.86408,118.47193,Халх гол сумын төвөөс баруун хойд зүгт 116 км зайтай оршино.,It is located 116 km northwest of the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/tr9z1kn6zi83pbebydief/.jpg?rlkey=9qvrqx3ogkgard6f2pgbfhcqj&raw=1,"토왕의 ""아이들의 돌무더기""",トー・ワンの「子供の石積み」,托王的“儿童石堆”,Детская груда камней То Вана
208,1,Байгалийн үзэсгэлэнт газар,Тэмээн уулын агуй,Temeen Uul Cave,Дорнод,Dornod,Баяндун,Bayandun,49.03687,113.28454,Баяндун сумын төвөөс зүүн хойд зүгт 27.5 км зайтай оршино.,It is located 27.5 km northeast of the center of Bayandun soum.,https://www.dropbox.com/scl/fi/b3bt3t7jg1gsoclisa7rd/.jpg?rlkey=8ttgiedjzrm9h1bo4fk97g0ai&raw=1,테민 울 동굴,テミーン・ウル洞窟,特明乌尔洞穴,Пещера Темеен Уул
209,1,Байгалийн үзэсгэлэнт газар,Утаат минчүүр рашаан,Utaat Minchuur Mineral Water,Дорнод,Dornod,Чойбалсан,Choibalsan,48.71666,115.08228,Чойбалсан хотоос  зүүн хойд зүгт 40 км зайтай оршино. ,It is located 40 km northeast of Choibalsan city.,,우타트 민츄르 미네랄 워터,ウタアト ミンチュール ミネラルウォーター,乌塔特明楚尔矿泉水,Минеральная вода Утаат Минчуур
210,2,Түүхийн дурсгалт газар,Хал голын ялалтын хөшөө,Khalkh River Victory Statue,Дорнод,Dornod,Халхгол,Khalkhgol,47.63496,118.59919,Халх гол сумын төвөөс баруун хойд зүгт 1.5 км зайтай оршино.,It is located 1.5 km northwest of the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/s0xundmj4b39dmywlmw2o/.jpg?rlkey=8jol9wmxkbwfosbm03uvj5ous&raw=1,할크 강 승리 동상,ハルフ川の勝利の像,喀尔赫河胜利雕像,Статуя Победы на реке Халх
211,2,Түүхийн дурсгалт газар,Ханан хөшөө,Wall statue,Дорнод,Dornod,Халхгол,Khalkhgol,47.81996,118.53907,Халх гол сумын төвөөс баруун хойд зүгт 25.5 км зайтай оршино.,It is located 25.5 km northwest of the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/mk26majj7g4b5ihj7t8ok/.jpg?rlkey=yle25n09adyoelklp8nt7ty9g&raw=1,벽 조각상,壁の彫像,壁像,Настенная статуя
212,2,Түүхийн дурсгалт газар,"Хувьсгалт цэргийн хөшөө, дурсгал",Revolutionary Soldier Monument,Дорнод,Dornod,Халхгол,Khalkhgol,47.73447,118.52768,Халх гол сумын төвөөс баруун хойд зүгт 16 км зайтай оршино.,It is located 16 km northwest of the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/7cphqj20u0po4k36q82zw/.jpg?rlkey=ca3wlvpggqrt99fnmwc59g1gj&raw=1,혁명군 기념비,革命戦士記念碑,革命战士纪念碑,Памятник революционному солдату
213,2,Түүхийн дурсгалт газар,Хуягт машинт хөшөө,Armored vehicle statue,Дорнод,Dornod,Халхгол,Khalkhgol,47.72701,118.64149,Халх гол сумын төвөөс 16 км зайтай оршино.,It is located 16 km from the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/k0uhaxuxudk13fufkxyie/.jpg?rlkey=cdk551hm7tw524ke8bv0mctzg&raw=1,장갑차 동상,装甲車両の像,装甲车雕像,Статуя бронемашины
214,1,Байгалийн үзэсгэлэнт газар,Хүрхрээ,Waterfall,Дорнод,Dornod,Халхгол,Khalkhgol,47.06976,119.13491,Халх гол сумын төвөөс зүүн өмнө зүгт 92 км зайтай Дэлгэр гол дээр оршино.,"It is located on the Delger River, 92 km southeast of the center of Khalkh Gol soum.",https://www.dropbox.com/scl/fi/fcgtkn6f3kdsohib2adf4/.jpg?rlkey=2o7x3zkxf4nmgreu06v91cuii&raw=1,폭포,滝,瀑布,Водопад
215,2,Түүхийн дурсгалт газар,Хэрлэн барс хотын туурь,Kherlen Bars Ruin,Дорнод,Dornod,Цагаан-Овоо,Tsagaan-Ovoo,48.05493,113.36421,Чойбалсан хотоос  баруун  зүгт 86 км зайтай оршино. ,It is located 86 km west of Choibalsan city.,https://www.dropbox.com/scl/fi/kany7yyxvs1nlovr3u00o/.jpg?rlkey=hfqm5fd6hyu3fhns2t0bftuoa&raw=1,케를렌 바 폐허,ヘルレン・バーズ廃墟,克鲁伦巴尔斯遗址,Херлен Барс Руины
216,1,Байгалийн үзэсгэлэнт газар,Цагаан нуур (Дорнод),Tsagaan Lake (Dornod),Дорнод,Dornod,Сэргэлэн,Sergelen,48.505,113.915,Сэргэлэн сумын төвөөс баруун зүгт 7.5 км зайтай оршино.,It is located 7.5 km west of the center of Sergelen soum.,https://www.dropbox.com/scl/fi/8fz1uyhpoyxlcsvjqr69g/.jpg?rlkey=7nltxbjiy1z2fodjczyxjahde&raw=1,차가안 호수,ツァガーン湖,查干湖,Озеро Цагаан
217,2,Түүхийн дурсгалт газар,Шонх таван толгой дахь хүн чулуун хөшөө,The Human Stone Statue at Shonkh Tavan Tolgoi,Дорнод,Dornod,Халхгол,Khalkhgol,47.96425,118.15927,Халх гол сумын төвөөс баруун хойд  зүгт 53 км зайтай оршино.,It is located 53 km northwest of the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/nvrlwgbd5hduse8y0g1dv/.jpg?rlkey=8l8ac7y33lm64sw6zhnzfddmu&raw=1,쇼크 타반 톨고이의 인간 석상,ションク・タヴァン・トルゴイの人間の石像,尚克-塔万陶勒盖 的人体石像,Каменная статуя человека в Шонх Таван Толгое
218,2,Түүхийн дурсгалт газар,Яковлевийн танктай хөшөө,Monument to Yakovlev with a tank,Дорнод,Dornod,Халхгол,Khalkhgol,47.81355,118.54736,Халх гол сумын төвөөс баруун хойд зүгт 24.5 км зайтай оршино.,It is located 24.5 km northwest of the center of Khalkh Gol soum.,https://www.dropbox.com/scl/fi/bj2ayyhxb0fjqc6d1dsgt/.jpg?rlkey=7hu8t2t8jhn76istm2olqgnpw&raw=1,탱크가 있는 야코블레프 기념비,戦車のあるヤコブレフの記念碑,雅科夫列夫纪念碑，旁边是一辆坦克,Памятник Яковлеву с танком
219,1,Байгалийн үзэсгэлэнт газар,Яхь нуур,Yakh Lake,Дорнод,Dornod,Сэргэлэн,Sergelen,48.63701,114.42385,Сэргэлэн сумын төвөөс зүүн хойд зүгт 113 км зайтай оршино. Далайн түвшнээс дээш 660 метр өндөрт байна. ,It is located 113 km northeast of the center of Sergelen soum. It is 660 meters above sea level.,https://www.dropbox.com/scl/fi/1duyplb73djxg02237caa/.jpg?rlkey=td2mlv8dkd5yqh6q7vvb48tcn&raw=1,야크 호수,ヤク湖,雅克湖,Яхское озеро
220,1,Байгалийн үзэсгэлэнт газар,Сүмбэрийн цагаан нуур,Sumber White Lake,Дорнод,Dornod,Халхгол,Khalkhgol,47.57549,118.63437,Халх гол сумын төвөөс өмнө зүгт 6 км зайтай оршино.,It is located 6 km south of the center of Khalkhgol soum.,https://www.dropbox.com/scl/fi/qc9t7swm2cbc1zu8w5is4/.jpg?rlkey=zurap40d9016cpplqs1hnf4op&raw=1,섬버의 화이트 레이크,サンバーズ・ホワイト・レイク,萨姆伯白湖,Озеро Сумберин Цаган
221,1,Байгалийн үзэсгэлэнт газар,Нөмрөгийн дархан цаазат газар,Numrug Strictly Protected Area ,Дорнод,Dornod,Халхгол,Khalkhgol,46.81965,119.51112,Тус бүс нутагт Хянганы нурууны ойт хээрээс Төв Азийн хуурай хээрт шилжих шилжилтийн онцлогийг онгон төрхөөр нь үзэж танилцах боломжтой цорын ганц нутаг юм. Халх гол сумын төвөөс зүүн өмнө зүгт 80 км зайтай оршино.,t is the only place in the region where you can experience the transition from the forest-steppe of the Khyangan Mountains to the dry steppes of Central Asia in its pristine form.,https://www.dropbox.com/scl/fi/fjp4ystefqeg2dl8vzq92/.jpg?rlkey=51i7qmll21cjvc1nqta7rfn57&raw=1,누므루그 엄격보호구역,ヌムルグ厳重保護区,努姆鲁格严格保护区,Строго охраняемая территория Нумруг
222,1,Байгалийн үзэсгэлэнт газар,Дорнод Монголын дархан цаазат газар,Dornod Mongol Strictly Protected Area ,Дорнод,Dornod,Халхгол,Khalkhgol,46.63172,117.1023,"Төв Азийн хялганат хээрийн хэв шинжийг бүрэн харуулсан, онгон байдлаа хадгалж үлдсэн, цагаан зээрийн нүүдэллэх газар юм.","It is a pristine, pristine, and migratory place for the white-tailed deer, fully reflecting the rugged steppe nature of Central Asia.",https://www.dropbox.com/scl/fi/xx9o78zauisgkxdgdh8jh/.jpg?rlkey=fj1o3iptui3ei6gviui9iz4xu&raw=1,도르노드 몽골 엄격보호구역,ドルノドモンゴル厳重保護区,东蒙古严格保护区,Строго охраняемая территория Дорнод Монгол
223,1,Байгалийн үзэсгэлэнт газар,Вангийн цагаан уул,Vangiin Tsagaan Mountain,Дорнод,Dornod,"Халхгол, Матад","Khalkhgol, Matad",46.67105,116.99389,"Далайн түвшнээс дээш 1099 метр өргөгдсөн Халгол, Матад сумдын яг хийлийн зааг дээр оршино.","It is located right on the border of Khalgol and Matad sums, at an elevation of 1,099 meters above sea level.",https://www.dropbox.com/scl/fi/05zcy9v2xvy4g4g1bfhpm/.jpg?rlkey=lnuybqv4b7gzc5sf7v8tnntmt&raw=1,왕의 백산,王氏白山,王氏白山,Гора Вангин Цаган
224,2,Түүхийн дурсгалт газар,Гүн саваа цайз,Gun sawaa castle,Дорнод,Dornod,Сэргэлэн,Sergelen,48.58525,114.27681,Сэргэлэн сумын төвөөс зүүн хойд зүгт 20 км зайтай оршино.,It is located 20 km northeast of the center of Sergelen soum.,https://www.dropbox.com/scl/fi/yual6wi5h3q5qy67uwzhj/.jpg?rlkey=gm1xdqshmg7z1di8nrbuihno3&raw=1,군 사와 성,ガンサワア城,贡萨瓦城堡,Замок Ган Саваа
225,1,Байгалийн үзэсгэлэнт газар,Баруун баян нуур,Baruun Bayan Lake,Дорнод ,Dornod,Сэргэлэн,Sergelen,48.41029,114.07909,Сэргэлэн сумын төвөөс 15.5 км зайтай оршино.,It is located 15.5 km from the center of Sergelen soum.,https://www.dropbox.com/scl/fi/5axfiegi147d4455si1qa/.jpg?rlkey=doqxexv83l327b5ht9y8cto0j&raw=1,바룬 바얀 호수,バルウン バヤン湖,巴鲁恩巴彦湖,Озеро Баруун Баян
226,1,Байгалийн үзэсгэлэнт газар,Соёлз уулын модот хамар,Soyolz Uulyn Modot Khamar,Дорнод ,Dornod,Халхгол,Khalkhgol,46.722,119.931,Монгол улсын зүүн захын цэг.,The easternmost point of Mongolia.,https://www.dropbox.com/scl/fi/jwzs7v9zg1udyor5ybofq/.jpg?rlkey=vadf2uqqd96v5qym666a5iiyw&raw=1,소욜즈 울린 모도트 카마르,ソヨルズ・ウーリン・モドット・カマル,索约尔兹·乌林·莫多特·卡马尔,Сойолз Уулин Модот Хамар
227,1,Байгалийн үзэсгэлэнт газар,Халх гол,Khalkh River,Дорнод ,Dornod,Халхгол,Khalkhgol,47.78272,118.56445,"Их Хянганы нуруунаас эх авч, 233 километр урсаад Буйр нуурт цутгадаг. Хөлөнбуйрын дундуур урсаж Монголын газар нутагт орж ирээд, Дорнод аймгийн Халхгол сумын нутгаар урсдаг. Төгсгөл хэсэг нь хоёр салаалдаг бөгөөд нэг нь Буйр нуурын баруун хойд хэсэгт цутгана. Гэтэл нөгөө салаа нь  Буйр нуурын яг хойноос эх авч урсах Орчун голд нийлж явсаар хятадын Хөлөн нуурт цутгадаг.","It originates in the Great Khyangan Range and flows for 233 kilometers before emptying into Lake Buir. It flows through the Khulunbuir and enters Mongolian territory, flowing through the Khalkhgol ​​soum of Dornod aimag. Its final section branches into two, one of which flows into the northwest part of Lake Buir. The other branch, however, merges with the Orchun River, which originates just west of Lake Buir, and flows into Lake Hulon in China.",https://www.dropbox.com/scl/fi/ozty0529qzz0k2lfre1x4/.jpg?rlkey=vcvpxo4yzgjy99spav6gl8zgz&raw=1,칼크 강,ハルフ川,喀尔赫河,Река Халх
